nr,x1_izolat_g,x2_pasta_g,x3_syrop_g,x4_quinoa_g,koszt_PLN,bialko_g,tluszcz_g,spelnia_ograniczenia
361,19.5236,36.3275,29.8414,14.3075,722.6847,28.6562,19.0222,1
362,22.8461,28.6687,29.8735,18.6117,760.2897,30.3343,15.4511,1
363,33.6777,35.3687,17.4771,13.4766,936.2239,41.0388,18.4929,1
364,19.0987,30.4516,31.2295,19.2201,710.2715,27.4926,16.379,1
365,36.9762,19.5045,21.6569,21.8624,956.9844,41.2155,11.064,1
366,28.0308,28.5299,23.2129,20.2265,845.0109,35.1919,15.4785,1
367,35.0739,29.1929,15.0297,20.7035,957.9309,41.7632,15.8387,1
368,24.8262,37.2108,21.7779,16.1851,813.5988,33.9122,19.5765,1
369,27.8342,38.3319,23.1284,10.7054,847.7087,36.1326,19.8083,1
370,30.5112,28.0986,27.0378,14.3524,864.3263,36.4941,14.9104,1
371,30.0752,34.3159,28.5296,7.0792,857.5097,36.6378,17.5827,1
372,25.1803,33.2524,17.2671,24.3002,829.5781,34.3774,18.0842,1
373,32.2861,31.948,23.8106,11.9554,898.1182,38.7182,16.6913,1
374,34.028,15.8362,25.5425,24.5933,906.6408,38.0273,9.3937,1
375,17.3282,34.5316,29.781,18.3591,694.5256,26.7986,18.3674,1
376,37.1689,20.9842,32.119,9.7279,928.7462,40.06,11.0758,1
377,22.1901,37.6451,16.5445,23.6203,796.5653,32.6892,20.2398,0
378,35.7047,16.0195,23.4724,24.8033,933.9015,39.6116,9.498,1
379,37.3725,28.9906,27.9834,5.6536,947.7009,41.6744,14.8345,1
380,32.8406,19.6207,25.2876,22.2511,894.455,37.5769,11.1454,1
381,31.1829,29.4326,23.9982,15.3864,882.5075,37.5768,15.6395,1
382,20.4934,33.3976,28.6523,17.4567,736.9095,29.2374,17.7462,1
383,21.6947,30.0303,33.7049,14.57,735.0848,29.0727,15.8894,1
384,20.1081,36.7779,25.3796,17.7344,743.6012,29.7746,19.453,1
385,18.594,37.3126,30.487,13.6063,709.6207,27.9677,19.4727,1
386,32.9867,20.8342,25.6492,20.5298,895.8036,37.7708,11.6489,1
387,33.4278,19.0233,25.7139,21.835,900.217,37.8977,10.8217,1
388,26.9591,29.4194,30.498,13.1235,810.2051,33.4554,15.4971,1
389,29.0135,26.1518,29.4184,15.4163,837.4887,34.8083,14.0009,1
390,27.8192,30.3285,23.4328,18.4195,842.6062,35.1982,16.2694,1
391,25.051,33.4188,17.2843,24.2459,827.9945,34.2951,18.1641,1
392,19.8911,32.0137,27.9948,20.1005,730.6606,28.7194,17.2129,1
393,30.0649,18.4846,30.8193,20.6312,842.5957,34.5679,10.4802,1
394,29.2399,27.493,24.0869,19.1801,856.9846,35.8744,14.8973,1
395,23.2479,36.8256,31.8331,8.0933,763.5126,31.2626,18.8984,1
396,10.0814,32.4844,34.2777,23.1564,589.4266,20.4363,17.6316,0
397,37.7342,26.3891,27.7394,8.1373,951.6544,41.6973,13.6828,1
398,22.6653,25.2511,27.1691,24.9144,764.435,30.1996,14.1204,1
399,25.0325,37.9557,24.7776,12.2342,807.5511,33.7309,19.7119,1
400,34.4858,26.8205,15.1179,23.5758,949.1286,41.0429,14.8248,1
401,18.9522,33.5575,30.7981,16.6922,711.2875,27.7833,17.7803,1
402,22.5692,29.1463,25.3676,22.917,770.5847,30.8072,15.9482,1
403,22.2208,35.9528,22.6842,19.1421,777.6842,31.6669,19.1249,1
404,35.9979,37.2776,20.4804,6.2442,957.171,42.5917,19.0134,1
405,22.4702,30.9736,34.0994,12.4568,744.0663,29.7105,16.2342,1
406,35.0943,31.5355,27.8374,5.5328,920.9348,40.2434,16.0997,1
407,17.8441,38.721,19.5201,23.9148,733.8516,29.088,20.7954,0
408,26.4722,36.6782,17.0338,19.8158,848.1407,35.7688,19.528,1
409,24.747,28.2689,26.9459,20.0382,792.6343,32.1449,15.3367,1
410,24.5679,19.8254,31.5193,24.0874,772.4531,30.4397,11.358,1
411,30.085,36.4286,27.4485,6.0379,861.9313,37.029,18.5766,1
412,23.8052,31.6191,22.6359,21.9399,795.4664,32.401,17.1259,1
413,19.4939,24.16,31.7803,24.5657,710.4128,27.0237,13.554,1
414,20.7779,32.8314,26.6741,19.7167,746.1165,29.6682,17.5987,1
415,19.4828,39.855,16.9105,23.7517,762.7303,30.8235,21.3526,0
416,22.0096,37.0396,20.7002,20.2506,781.5397,31.9037,19.7348,1
417,28.873,25.588,23.8018,21.7372,852.3007,35.4259,14.0982,1
418,25.2802,32.5538,18.8428,23.3232,825.7512,34.1559,17.6763,1
419,21.6039,24.3947,34.4544,19.547,728.8829,28.2788,13.3702,1
420,14.3681,36.416,31.9747,17.2413,651.8851,24.4491,19.2425,0
421,21.459,34.7528,27.4867,16.3015,753.1542,30.2835,18.3545,1
422,37.7956,34.5029,16.018,11.6835,991.6425,44.2775,17.9525,1
423,30.9463,23.7313,24.9736,20.3487,873.7737,36.6333,13.0866,1
424,36.5808,34.1978,18.3613,10.8602,969.2745,42.9925,17.7505,1
425,35.7659,25.6197,18.8211,19.7933,953.4199,41.3653,13.9974,1
426,22.3192,28.4964,29.156,20.0284,755.7696,30.0153,15.4499,1
427,29.3116,34.2254,30.0198,6.4432,843.4486,35.8389,17.4993,1
428,18.0218,25.3258,31.8593,24.7931,692.3574,26.0221,14.1505,1
429,33.3852,31.4827,26.9996,8.1325,902.0571,39.0559,16.2293,1
430,33.7941,29.7196,23.5168,12.9696,916.735,39.6603,15.638,1
431,32.7039,30.9113,25.3514,11.0333,898.1999,38.706,16.1177,1
432,21.5677,32.3849,25.091,20.9563,760.5162,30.4411,17.4498,1
433,29.7567,30.9918,30.7065,8.545,845.335,35.7253,16.0086,1
434,39.2306,22.235,27.3251,11.2093,969.5252,42.4356,11.7901,1
435,27.1856,33.9645,25.5434,13.3065,830.1719,34.8211,17.7807,1
436,22.0857,20.6669,32.4675,24.7799,739.0027,28.5131,11.8203,1
437,20.2483,27.4862,33.6497,18.6158,715.8978,27.7012,14.86,1
438,23.1042,29.5749,26.553,20.7679,773.9305,31.095,16.0335,1
439,22.5258,27.8802,26.0015,23.5925,767.5083,30.5462,15.3557,1
440,35.4317,28.7425,15.2032,20.6225,961.6585,41.9614,15.6086,1
441,22.1891,33.2714,23.304,21.2355,774.0874,31.261,17.9098,1
442,35.182,21.6435,25.9111,17.2634,922.8634,39.4915,11.8575,1
443,26.2794,29.8414,30.1,13.7791,803.1139,33.0409,15.7475,1
444,37.4349,23.7011,22.3384,16.5256,962.7714,41.9303,12.8421,1
445,35.3087,28.664,15.6205,20.4068,958.8297,41.8008,15.5564,1
446,19.3836,22.613,34.9773,23.0261,698.6698,26.3222,12.6881,1
447,38.2724,20.329,24.2387,17.1599,965.854,41.9298,11.1941,1
448,23.9138,32.2829,22.3899,21.4133,797.8942,32.591,17.4263,1
449,21.3766,39.9929,26.8014,11.829,756.8003,30.8933,20.7062,0
450,10.8086,35.8101,31.5112,21.8702,608.4785,21.742,19.2173,0
451,39.5093,19.4052,17.9636,23.1219,999.6779,43.6467,11.0899,1
452,30.1775,29.5039,24.2115,16.1071,869.3362,36.7907,15.7184,1
453,16.104,31.5929,33.129,19.174,667.7097,25.0762,16.9469,1
454,13.7178,35.7853,25.7342,24.7627,662.1633,24.7592,19.3784,0
455,30.1815,23.003,34.6333,12.1822,834.8701,34.6196,12.2324,1
456,23.091,37.7435,31.4471,7.7183,763.1686,31.2984,19.3349,1
457,12.1221,33.2331,32.7758,21.869,619.8152,22.2798,17.9287,0
458,37.0403,21.1399,21.4146,20.4052,959.3299,41.478,11.7942,1
459,27.0926,28.6703,28.3966,15.8405,817.8025,33.7686,15.2856,1
460,35.8051,29.2334,15.111,19.8504,966.848,42.312,15.8077,1
461,36.4318,20.6392,25.8052,17.1237,938.3016,40.3458,11.347,1
462,30.6584,28.8643,34.8788,5.5985,843.0259,35.5924,14.7681,1
463,26.0801,24.796,27.5822,21.5417,805.6529,32.6869,13.6905,1
464,37.714,22.3958,32.3637,7.5266,935.5313,40.5952,11.6495,1
465,29.9287,20.7829,28.791,20.4974,848.1267,35.0012,11.6213,1
466,26.7801,18.3085,33.039,21.8724,794.7891,31.7414,10.4666,1
467,15.1885,29.465,33.7527,21.5938,653.3301,24.059,16.0281,0
468,26.4967,31.9595,24.0687,17.4751,824.9819,34.2834,17.0283,1
469,35.4822,23.6762,33.3403,7.5013,905.3442,38.9032,12.2882,1
470,27.2241,31.6648,16.1975,24.9135,857.5408,35.9058,17.3272,1
471,37.9304,33.4439,22.8756,5.7501,972.2254,43.3034,17.0669,1
472,31.2404,38.3257,22.5262,7.9077,892.0895,38.8049,19.6373,1
473,34.9282,16.7368,28.8983,19.4367,908.2754,38.3407,9.5346,1
474,35.7025,18.0396,27.9082,18.3496,921.577,39.2111,10.1208,1
475,37.1742,25.2361,30.1912,7.3984,936.7226,40.8016,13.062,1
476,17.2463,38.9051,32.3127,11.5359,688.0936,26.863,20.1447,0
477,32.4298,39.5424,17.2014,10.8265,923.5392,40.5881,20.4208,0
478,36.8226,21.7403,34.5611,6.876,917.4693,39.5381,11.2827,1
479,34.0329,19.8026,29.6669,16.4976,896.3112,37.8899,10.8912,1
480,18.9971,37.995,24.9256,18.0823,731.6839,29.1276,20.0824,0
481,29.2732,30.1052,16.3073,24.3143,882.046,37.2762,16.5114,1
482,25.527,36.4703,24.1487,13.8541,814.8762,34.0314,19.0664,1
483,35.1679,38.6802,18.4403,7.7116,953.6175,42.4008,19.8028,1
484,24.8751,38.1481,21.4453,15.5314,815.6774,34.0991,20.0059,0
485,22.7273,25.1219,29.1689,22.9819,759.1462,29.9526,13.9399,1
486,21.5763,35.8816,27.0123,15.5298,756.6075,30.5632,18.8726,1
487,23.3281,26.6876,34.7105,15.2738,750.8132,29.8055,14.2602,1
488,13.1364,39.6323,32.7106,14.5207,635.8895,23.7637,20.6874,0
489,26.8456,31.944,25.106,16.1044,826.2234,34.4016,16.9383,1
490,36.1755,36.2011,19.8155,7.8079,960.8473,42.7013,18.569,1
491,15.3241,36.0225,30.9231,17.7302,666.7933,25.2796,19.0751,1
492,39.549,23.6358,26.0636,10.7517,977.9891,43.0082,12.463,1
493,24.8039,33.593,25.3724,16.2307,800.728,32.9941,17.7703,1
494,37.2237,19.1504,20.3697,23.2562,963.762,41.5448,10.9706,1
495,32.1979,29.7074,25.1467,12.948,891.8877,38.2177,15.6306,1
496,17.7612,24.4051,34.403,23.4306,681.009,25.3667,13.6084,1
497,29.7927,28.0843,21.1797,20.9433,872.9119,36.7666,15.2987,1
498,39.0608,20.7083,23.1529,17.078,979.1552,42.7227,11.3788,1
499,21.7324,30.4025,31.6963,16.1688,741.7676,29.4234,16.1714,1
500,35.3954,25.312,19.2906,20.0019,947.2269,40.9842,13.8561,1
501,30.7415,38.0521,23.586,7.6203,882.5374,38.2473,19.4833,1
502,21.7794,37.5576,30.4342,10.2288,749.7185,30.4229,19.3925,1
503,24.1247,35.344,32.3179,8.2134,772.277,31.6981,18.1648,1
504,15.7683,35.4902,34.8929,13.8486,660.1697,25.0028,18.576,1
505,25.7495,19.2815,34.3881,20.5809,778.3452,30.8763,10.8756,1
506,38.9069,27.3079,19.1321,14.6532,992.5933,43.8946,14.5331,1
507,28.2751,38.8915,24.4101,8.4233,849.6545,36.3497,19.9511,1
508,31.1486,30.1725,23.7219,14.957,883.2784,37.6709,15.9837,1
509,32.6302,33.5401,18.2497,15.58,919.8986,39.9334,17.7048,1
510,26.4959,36.2808,22.2364,14.9869,832.6294,35.0146,19.0396,1
511,27.1114,39.9377,24.2561,8.6948,836.0934,35.602,20.4905,0
512,37.677,31.5537,24.2413,6.528,964.0148,42.7116,16.1685,1
513,38.2069,16.6308,24.9687,20.1936,960.9955,41.371,9.527,1
514,25.1803,25.1878,25.3218,24.3101,801.3826,32.3627,14.0525,1
515,10.6578,37.3157,27.8086,24.2178,618.4548,22.3115,20.1109,0
516,22.0568,31.7388,32.0489,14.1556,745.4323,29.7676,16.7187,1
517,36.3255,19.6309,20.7843,23.2594,951.5308,40.8569,11.211,1
518,38.1233,17.9385,28.4155,15.5227,950.264,40.9688,9.9006,1
519,17.7834,28.0566,33.9734,20.1866,684.4007,25.8453,15.2395,1
520,38.7723,22.7557,31.9529,6.5192,950.1724,41.4966,11.769,1
521,30.3935,36.8838,18.1397,14.583,893.9415,38.6167,19.3169,1
522,14.5051,38.288,23.5494,23.6576,679.8096,25.9386,20.5634,0
523,33.1989,32.8178,27.5766,6.4067,898.6655,38.9804,16.7933,1
524,22.9413,32.1241,31.5541,13.3805,758.1662,30.5515,16.8649,1
525,17.9452,36.4224,30.8651,14.7673,699.9306,27.3237,19.0972,1
526,34.5861,16.5042,32.712,16.1978,892.4419,37.5212,9.224,1
527,18.0509,32.9556,28.7024,20.2911,706.0066,27.3254,17.6953,1
528,23.5402,28.1765,29.9656,18.3177,768.4446,30.7948,15.1873,1
529,21.0162,23.1644,30.9559,24.8635,731.4171,28.1866,13.074,1
530,31.4548,35.8134,15.7702,16.9616,913.7805,39.6373,18.9244,1
531,13.7827,38.3742,25.202,22.6411,665.8649,25.1677,20.5456,0
532,28.8638,38.3356,19.0488,13.7519,872.8189,37.4866,19.9929,1
533,30.2277,27.6056,19.2707,22.896,883.8367,37.3118,15.1765,1
534,37.1158,20.5708,32.7148,9.5985,926.0887,39.8907,10.8613,1
535,23.7099,34.3284,22.4489,19.5128,796.1911,32.6528,18.335,1
536,34.7203,28.0231,28.2496,9.007,913.2661,39.515,14.552,1
537,14.5656,37.2529,33.0457,15.1358,651.5595,24.5413,19.5346,0
538,27.0598,34.661,16.6454,21.6337,855.642,36.0478,18.6285,1
539,25.562,23.6544,31.6731,19.1105,786.3329,31.5949,12.9738,1
540,15.0848,38.4608,22.4122,24.0422,690.5536,26.5574,20.6729,0
541,37.8562,26.6923,29.5731,5.8784,947.829,41.5666,13.6989,1
542,23.2078,26.1839,34.0729,16.5355,750.9705,29.7479,14.0841,1
543,24.9124,21.1311,34.5954,19.3611,768.1846,30.4145,11.7272,1
544,27.5886,39.8104,19.7605,12.8405,855.4816,36.58,20.6756,0
545,36.2165,22.062,28.0836,13.6379,929.4866,40.0197,11.8493,1
546,34.1972,36.9956,23.7348,5.0724,924.7587,40.7365,18.8021,1
547,30.1719,36.9766,23.1588,9.6927,876.1601,37.7558,19.0699,1
548,25.1281,37.3944,27.4114,10.0661,800.5645,33.3732,19.3012,1
549,22.9971,30.9961,21.933,24.0739,787.1623,31.8167,16.9425,1
550,14.4611,37.4063,34.2355,13.8971,646.7609,24.3122,19.537,0
551,23.5739,22.7408,34.6925,18.9928,751.9663,29.5607,12.51,1
552,18.6166,39.852,18.6173,22.9142,746.7813,29.9259,21.3008,0
553,24.9338,35.4263,25.2804,14.3596,803.5443,33.3073,18.5747,1
554,16.2477,39.916,22.2316,21.6047,706.3588,27.6265,21.2543,0
555,31.2966,37.128,22.9009,8.6745,891.0686,38.6634,19.0845,1
556,23.1098,22.8817,30.3115,23.6971,759.3788,29.8368,12.8626,1
557,11.7803,36.4427,29.9474,21.8296,625.6328,22.7691,19.5311,0
558,29.9668,22.3362,28.1278,19.5693,851.3695,35.2938,12.3423,1
559,25.7366,25.3506,28.1632,20.7496,799.8934,32.4055,13.9203,1
560,34.7475,20.783,23.8723,20.5972,923.1189,39.3521,11.6273,1
561,34.6407,25.9152,27.5553,11.8888,913.3009,39.3199,13.6709,1
562,23.8027,19.8402,34.3092,22.0478,754.5263,29.4692,11.243,1
563,35.746,18.9407,27.1144,18.1989,924.9519,39.4544,10.5623,1
564,23.8643,38.1292,26.2196,11.787,788.7092,32.6603,19.7718,1
565,29.5329,24.9794,26.6304,18.8573,851.7602,35.4645,13.6211,1
566,32.9961,30.5157,19.755,16.7332,918.4438,39.668,16.2619,1
567,21.3218,39.419,23.948,15.3112,764.3883,31.188,20.6282,0
568,23.8216,37.2754,15.2814,23.6216,820.5638,34.0653,20.055,0
569,39.4485,21.9571,24.1878,14.4066,981.5217,43.0099,11.843,1
570,28.884,30.3835,30.4196,10.3129,834.9825,35.0353,15.8105,1
571,29.602,36.85,19.75,13.7979,879.2003,37.786,19.2529,1
572,23.8591,39.1557,16.9356,20.0496,817.0102,34.0691,20.7808,0
573,27.5746,35.6,29.8329,6.9925,822.9838,34.6961,18.2195,1
574,28.8436,33.947,19.3775,17.8318,869.3866,36.9425,18.0434,1
575,16.2,33.2112,29.8057,20.7831,679.6883,25.7924,17.8526,1
576,29.8633,32.9954,30.4899,6.6514,848.3186,36.057,16.8968,1
577,27.3906,15.4471,33.0709,24.0915,800.8935,31.8861,9.169,1
578,39.0437,23.8519,29.9617,7.1427,960.0865,42.1022,12.3545,1
579,23.5298,25.9861,30.996,19.4881,764.1272,30.4017,14.1623,1
580,25.7669,29.7171,29.0201,15.4959,799.8849,32.7889,15.7883,1
581,23.7937,27.8171,29.1952,19.1941,773.7438,31.0557,15.0602,1
582,29.4522,35.3624,25.7807,9.4047,858.492,36.6643,18.2455,1
583,29.8465,33.7284,25.7139,10.7111,862.8043,36.7936,17.5069,1
584,37.5766,32.669,17.3965,12.3579,983.8525,43.7163,17.076,1
585,25.7486,26.208,24.6227,23.4207,811.0933,33.0046,14.5093,1
586,12.1512,39.6003,23.8039,24.4446,650.2787,24.2584,21.2668,0
587,33.092,23.7722,19.408,23.7278,917.3127,39.0478,13.3098,1
588,18.0577,39.0435,26.6629,16.2359,715.2542,28.2858,20.4959,0
589,36.8782,24.854,26.0224,12.2455,945.3367,41.1182,13.1617,1
590,30.4206,21.5893,28.3947,19.5954,855.8683,35.5192,11.9704,1
591,22.4959,38.4355,24.1688,14.8998,777.9105,31.9412,20.1117,0
592,24.7411,34.8288,23.2538,17.1763,806.9169,33.3789,18.445,1
593,26.2768,29.8922,34.6607,9.1703,789.4237,32.406,15.4963,1
594,32.0931,21.7716,23.6091,22.5261,891.2225,37.4804,12.2374,1
595,28.9354,23.3537,25.7554,21.9555,846.1026,34.954,12.9942,1
596,32.4327,31.1803,19.8749,16.512,911.3746,39.2962,16.5809,1
597,33.3323,22.0287,21.7028,22.9362,912.5595,38.7173,12.3905,1
598,33.7647,25.9173,19.2908,21.0271,927.1456,39.8114,14.2203,1
599,23.9847,34.0149,22.6344,19.3659,798.9129,32.8012,18.1694,1
600,36.7178,25.9062,26.3864,10.9896,942.7657,41.0611,13.6125,1
601,35.723,17.1073,29.6389,17.5308,916.1744,38.8818,9.6055,1
602,30.6943,30.4773,25.1393,13.6891,873.4991,37.1606,16.06,1
603,38.4144,16.7829,27.1417,17.6609,957.1469,41.2413,9.4511,1
604,34.9768,15.0799,26.106,23.8372,916.4324,38.5863,8.9702,1
605,16.2636,31.112,30.5843,22.0401,677.0983,25.5009,16.8784,1
606,23.2847,29.2447,31.1378,16.3328,762.2673,30.554,15.6023,1
607,21.4269,32.9416,21.7141,23.9174,769.1652,30.8681,17.9058,1
608,28.6235,20.5671,29.3145,21.4949,830.1338,33.9122,11.5733,1
609,26.5774,21.6835,32.2575,19.4816,796.2862,32.0679,12.0107,1
610,14.5027,29.544,32.4281,23.5252,648.7719,23.732,16.1835,0
611,11.5333,37.5426,30.6919,20.2321,620.8622,22.5982,19.9852,0
612,18.9077,35.0801,25.3564,20.6558,727.8172,28.6788,18.7794,1
613,20.9718,37.5003,19.0443,22.4836,773.7641,31.3974,20.0992,0
614,17.9765,37.709,24.658,19.6565,719.5865,28.358,20.0339,0
615,31.1767,35.3265,26.5566,6.9402,877.7023,37.8623,18.0796,1
616,27.1049,38.8545,24.4702,9.5703,834.8283,35.4479,20.0015,0
617,30.6706,21.0819,32.918,15.3294,845.1698,35.0202,11.4607,1
618,35.413,29.929,18.87,15.788,951.0171,41.5643,15.9118,1
619,29.6238,19.6881,28.4696,22.2186,844.7325,34.694,11.1772,1
620,25.7987,33.4879,33.9994,6.714,787.23,32.5308,17.1468,1
621,24.4909,35.0532,34.7018,5.7541,769.5581,31.6107,17.8718,1
622,30.5103,21.2492,30.3938,17.8467,850.8227,35.2701,11.6954,1
623,17.0146,35.4822,33.4318,14.0714,680.1281,26.1537,18.5854,1
624,19.08,37.7022,33.0103,10.2074,708.3206,28.0266,19.4636,1
625,17.2359,38.1112,23.6952,20.9577,713.4186,27.9742,20.3131,0
626,33.9178,39.5673,18.8716,7.6433,937.1419,41.4879,20.2422,0
627,28.9369,33.6317,22.8606,14.5708,859.9452,36.491,17.6901,1
628,36.9236,21.198,22.2024,19.676,955.5371,41.2854,11.7795,1
629,31.7492,26.4905,29.1196,12.6408,872.7511,36.9666,14.0037,1
630,27.005,34.5087,22.9761,15.5102,835.8886,35.1031,18.185,1
631,22.8948,37.5651,32.3796,7.1606,757.8284,30.999,19.2122,1
632,21.5031,28.5444,29.1365,20.816,745.6516,29.4031,15.5212,1
633,38.2578,28.2536,20.3317,13.1569,981.3544,43.3374,14.9162,1
634,22.5704,37.4774,34.7176,5.2345,746.7163,30.4156,19.0528,1
635,14.6586,38.4559,30.2794,16.6061,661.6224,25.1316,20.2243,0
636,10.9226,39.2248,30.0241,19.8285,616.0733,22.4126,20.8021,0
637,19.6045,22.5452,32.9682,24.8821,707.424,26.7638,12.7655,1
638,11.2542,29.6104,34.7899,24.3454,601.1133,20.9398,16.2659,0
639,39.8276,34.1117,18.3251,7.7355,1009.926,45.4558,17.52,1
640,34.1155,27.8221,20.2025,17.8599,929.7478,40.1599,14.9826,1
641,26.0433,22.7399,32.4327,18.7842,789.613,31.7537,12.497,1
642,15.1077,37.0901,34.544,13.2582,653.7597,24.7256,19.3405,0
643,25.5138,37.3688,15.6604,21.4569,840.6263,35.3086,19.9718,1
644,32.7773,15.8972,31.6053,19.7203,872.8485,36.2347,9.1318,1
645,21.202,38.0024,29.77,11.0256,744.7159,30.126,19.6628,1
646,22.5716,33.8925,26.92,16.6158,768.3317,31.1138,17.9432,1
647,36.5196,20.4801,22.9114,20.0889,948.0003,40.8001,11.4454,1
648,32.8702,32.691,26.304,8.1349,898.3105,38.8948,16.8336,1
649,24.2301,28.9699,24.4465,22.3535,794.0215,32.179,15.8262,1
650,36.839,36.1888,21.3232,5.649,964.6119,42.9931,18.4333,1
651,29.6657,22.9339,25.8939,21.5064,854.6069,35.4435,12.7573,1
652,20.2898,35.914,22.3352,21.461,754.5745,30.2439,19.2447,1
653,32.8316,35.2598,17.956,13.9526,924.157,40.3168,18.4671,1
654,26.7932,19.9626,34.1773,19.0669,792.3643,31.7739,11.1253,1
655,31.5933,24.2557,31.5097,12.6413,862.5154,36.2677,12.8863,1
656,15.7937,30.3616,33.7918,20.0529,661.2267,24.6121,16.384,0
657,34.2336,25.6582,15.1953,24.913,945.1627,40.7126,14.3239,1
658,23.0058,37.1485,19.9309,19.9148,796.3545,32.7804,19.7691,1
659,24.4717,35.5124,26.9232,13.0926,792.8834,32.7356,18.5418,1
660,29.3775,35.415,24.37,10.8374,861.8166,36.8108,18.3578,1
661,34.5029,34.3816,17.9338,13.1817,944.6752,41.4934,17.9817,1
662,25.0693,38.6129,17.0083,19.3095,831.6473,34.9189,20.465,0
663,11.9099,36.8961,29.5204,21.6736,628.761,22.9773,19.7485,0
664,31.5722,37.6333,22.0299,8.7646,897.3795,39.0504,19.3425,1
665,32.832,25.7349,26.964,14.4691,892.3759,38.0082,13.7356,1
666,28.128,25.4807,28.611,17.7803,828.5074,34.1746,13.8071,1
667,36.7805,29.7988,23.3814,10.0392,954.5117,41.9577,15.5018,1
668,30.0795,21.6431,28.6646,19.6127,850.8218,35.2281,11.9983,1
669,13.1395,39.6762,23.2164,23.9679,664.4325,25.1001,21.2762,0
670,24.0817,21.8429,29.4704,24.605,773.5316,30.579,12.3977,1
671,35.8011,24.1717,23.4612,16.5659,939.2161,40.5832,13.0798,1
672,32.6348,18.0303,34.5852,14.7498,863.1941,35.9438,9.9001,1
673,15.5594,29.6779,32.5035,22.2593,661.8205,24.5392,16.1745,0
674,36.4357,36.1605,15.5698,11.834,976.8173,43.489,18.7903,1
675,36.4738,22.921,24.6329,15.9722,943.4841,40.7928,12.4188,1
676,36.8858,24.1762,29.0788,9.8592,935.9236,40.6215,12.6797,1
677,22.6709,33.104,31.4132,12.8119,755.6981,30.4734,17.3207,1
678,36.2128,27.0034,30.1733,6.6105,925.6415,40.2678,13.8983,1
679,21.0715,36.5883,22.6746,19.6656,763.6637,30.8646,19.4741,1
680,20.9948,34.3446,23.65,21.0106,758.6565,30.4229,18.4329,1
681,39.6224,16.122,28.1256,16.13,968.964,41.9488,9.0288,1
682,27.6844,33.145,28.3209,10.8497,827.6646,34.7212,17.2235,1
683,34.9995,29.1692,23.3128,12.5184,932.1406,40.5445,15.3357,1
684,30.6515,24.1618,28.94,16.2467,858.4048,35.9013,13.0557,1
685,22.8323,26.0427,28.3094,22.8156,763.4975,30.254,14.3903,1
686,38.4549,22.3669,30.5615,8.6168,950.1852,41.4075,11.7004,1
687,30.5087,21.517,24.0736,23.9007,869.8967,36.1832,12.1926,1
688,10.8913,39.5481,25.9436,23.6171,628.084,22.9955,21.1911,0
689,38.439,18.7167,34.649,8.1952,935.8991,40.4216,9.8501,1
690,38.4779,28.4306,21.8857,11.2059,979.5316,43.3065,14.8876,1
691,26.9844,34.371,23.2051,15.4395,834.8755,35.0403,18.1119,1
692,28.7966,33.1353,17.2407,20.8273,874.8029,37.1166,17.8173,1
693,34.1985,34.7149,25.6136,5.473,917.9982,40.2236,17.6858,1
694,24.6925,29.7781,24.0662,21.4631,801.347,32.6726,16.1769,1
695,15.9177,36.7645,31.7604,15.5574,672.0723,25.6951,19.3157,1
696,27.5154,38.2852,15.0974,19.1019,867.793,37.0095,20.2887,0
697,26.0456,17.9053,33.7734,22.2757,783.2023,31.036,10.2892,1
698,36.7922,20.6767,22.7712,19.7598,951.9274,41.0486,11.524,1
699,33.5132,23.5839,25.9999,16.903,902.7072,38.4243,12.8061,1
700,26.8778,17.9467,32.0365,23.1391,798.836,31.9161,10.3617,1
701,20.9558,34.8144,23.9419,20.288,757.5286,30.4041,18.6245,1
702,23.2594,38.9984,28.1318,9.6104,775.8458,32.0285,20.0758,0
703,25.858,28.1386,33.5616,12.4418,786.6093,32.0487,14.8158,1
704,27.4559,32.2604,16.7131,23.5706,859.1891,36.0753,17.5445,1
705,37.0306,17.3953,32.5698,13.0043,923.8709,39.497,9.4779,1
706,30.8326,15.0508,34.9984,19.1182,837.9379,34.1886,8.6725,1
707,24.2541,22.4968,29.9035,23.3456,774.7136,30.7212,12.6491,1
708,27.6014,34.2827,19.8397,18.2761,852.6402,35.9706,18.2379,1
709,16.7159,24.2657,34.6275,24.3909,667.1995,24.5255,13.5963,0
710,24.1419,38.3252,27.006,10.5269,789.9186,32.7828,19.7942,1
711,27.056,24.0429,25.076,23.8252,824.9932,33.6966,13.451,1
712,35.1609,25.4464,27.3715,12.0212,920.1198,39.6894,13.4445,1
713,22.9316,39.8761,15.5925,21.5998,809.8049,33.6314,21.2341,0
714,18.6044,34.4155,33.7144,13.2657,698.6199,27.2051,18.0037,1
715,39.7111,26.8735,22.5983,10.8171,992.0311,43.9728,14.0858,1
716,30.6479,31.1978,27.0091,11.1453,867.6701,36.9429,16.2676,1
717,31.5499,25.8315,19.3294,23.2892,899.302,38.1133,14.3131,1
718,31.9996,18.0757,34.275,15.6497,856.208,35.5095,9.9768,1
719,24.4595,18.8806,34.5661,22.0938,761.4856,29.8268,10.7659,1
720,10.2761,33.7102,33.0884,22.9253,596.0412,20.8856,18.2306,0
721,21.8945,29.2087,25.2205,23.6764,762.6236,30.3219,16.0249,1
722,30.4669,35.1918,19.1085,15.2328,891.1063,38.3507,18.5099,1
723,31.5865,30.2763,21.4957,16.6415,895.4829,38.3268,16.1367,1
